apparentTemperature,cloudCover,datetime,dewPoint,humidity,icon,lat,long,ozone,precipIntensity,precipProbability,precipType,pressure,station_id,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
21.37,0.0,2018-05-05 07:00:00,6.33,0.38,clear-day,51.51452534,-0.104515626,325.22,0.0,0.0,,1024.5,CT2,Clear,21.37,1525528800,4.0,10.0,88,8.82,8.3
21.37,0.0,2018-05-05 08:00:00,6.47,0.38,clear-day,51.51452534,-0.104515626,325.22,0.0,0.0,,1024.18,CT2,Clear,21.37,1525532400,3.0,10.0,90,9.92,9.36
20.96,0.0,2018-05-05 09:00:00,7.03,0.41,clear-day,51.51452534,-0.104515626,325.01,0.0,0.0,,1023.99,CT2,Clear,20.96,1525536000,2.0,10.0,106,9.46,8.98
19.96,0.0,2018-05-05 10:00:00,7.08,0.43,clear-day,51.51452534,-0.104515626,324.8,0.0,0.0,,1023.95,CT2,Clear,19.96,1525539600,1.0,10.0,98,9.99,9.74
18.96,0.0,2018-05-05 11:00:00,6.87,0.45,clear-day,51.51452534,-0.104515626,328.05,0.0,0.0,,1023.95,CT2,Clear,18.96,1525543200,0.0,9.3,96,9.57,8.7
17.33,0.0,2018-05-05 12:00:00,6.69,0.5,clear-day,51.51452534,-0.104515626,327.85,0.0,0.0,,1024.14,CT2,Clear,17.33,1525546800,0.0,9.3,100,9.24,8.56
14.74,0.0,2018-05-05 13:00:00,6.29,0.57,clear-night,51.51452534,-0.104515626,327.15,0.0,0.0,,1024.43,CT2,Clear,14.74,1525550400,0.0,9.3,99,9.05,6.8
14.08,0.0,2018-05-05 14:00:00,5.68,0.57,clear-night,51.51452534,-0.104515626,326.38,0.0,0.0,,1024.64,CT2,Clear,14.08,1525554000,0.0,9.31,96,9.69,7.0
13.01,0.0,2018-05-05 15:00:00,5.62,0.61,clear-night,51.51452534,-0.104515626,325.72,0.0,0.0,,1024.74,CT2,Clear,13.01,1525557600,0.0,9.31,82,9.6,3.76
11.87,0.0,2018-05-05 16:00:00,5.48,0.65,clear-night,51.51452534,-0.104515626,325.01,0.0,0.0,,1024.76,CT2,Clear,11.87,1525561200,0.0,8.97,82,9.15,3.58
11.51,0.0,2018-05-05 17:00:00,5.09,0.65,clear-night,51.51452534,-0.104515626,319.34,0.0,0.0,,1024.73,CT2,Clear,11.51,1525564800,0.0,9.09,69,8.84,2.99
10.32,0.0,2018-05-05 18:00:00,5.28,0.71,clear-night,51.51452534,-0.104515626,318.45,0.0,0.0,,1024.5,CT2,Clear,10.32,1525568400,0.0,7.49,40,8.09,2.15
9.12,0.0,2018-05-05 19:00:00,5.48,0.76,clear-night,51.51452534,-0.104515626,318.14,0.0,0.0,,1024.15,CT2,Clear,9.54,1525572000,0.0,6.01,345,7.22,3.37
9.56,0.0,2018-05-05 20:00:00,5.44,0.74,clear-night,51.51452534,-0.104515626,317.93,0.0,0.0,,1023.87,CT2,Clear,9.86,1525575600,0.0,4.92,347,6.78,3.2
8.2,0.0,2018-05-05 21:00:00,5.48,0.8,clear-night,51.51452534,-0.104515626,317.45,0.0,0.0,,1023.78,CT2,Clear,8.69,1525579200,0.0,4.97,353,7.2,3.27
8.57,0.0,2018-05-05 22:00:00,5.61,0.82,clear-day,51.51452534,-0.104515626,317.02,0.0,0.0,,1023.76,CT2,Clear,8.57,1525582800,0.0,4.9,345,8.03,1.82
10.31,0.0,2018-05-05 23:00:00,6.53,0.77,clear-day,51.51452534,-0.104515626,321.38,0.0,0.0,,1023.76,CT2,Clear,10.31,1525586400,1.0,4.92,357,5.81,1.84
12.82,0.0,2018-05-06 00:00:00,7.14,0.68,clear-day,51.51452534,-0.104515626,321.47,0.0,0.0,,1023.67,CT2,Clear,12.82,1525590000,1.0,4.72,84,10.03,2.63
15.07,0.0,2018-05-06 01:00:00,8.38,0.64,clear-day,51.51452534,-0.104515626,321.15,0.0,0.0,,1023.56,CT2,Clear,15.07,1525593600,2.0,4.56,73,8.14,3.74
17.72,0.0,2018-05-06 02:00:00,9.06,0.57,clear-day,51.51452534,-0.104515626,320.99,0.0,0.0,,1023.36,CT2,Clear,17.72,1525597200,3.0,4.35,62,8.95,5.05
19.86,0.0,2018-05-06 03:00:00,9.43,0.51,clear-day,51.51452534,-0.104515626,321.3,0.0,0.0,,1023.11,CT2,Clear,19.86,1525600800,5.0,6.02,81,8.62,6.17
21.59,0.0,2018-05-06 04:00:00,8.91,0.44,clear-day,51.51452534,-0.104515626,321.66,0.0,0.0,,1022.82,CT2,Clear,21.59,1525604400,6.0,7.63,98,8.92,8.57
22.59,0.0,2018-05-06 05:00:00,8.81,0.41,clear-day,51.51452534,-0.104515626,319.69,0.0,0.0,,1022.45,CT2,Clear,22.59,1525608000,6.0,9.28,98,8.55,7.95
23.17,0.0,2018-05-06 06:00:00,8.1,0.38,clear-day,51.51452534,-0.104515626,320.0,0.0,0.0,,1021.85,CT2,Clear,23.17,1525611600,6.0,9.28,106,8.34,7.73
23.66,0.0,2018-05-06 07:00:00,8.94,0.39,clear-day,51.51452534,-0.104515626,320.63,0.0,0.0,,1021.17,CT2,Clear,23.66,1525615200,4.0,9.29,107,7.43,6.54
23.71,0.0,2018-05-06 08:00:00,8.89,0.39,clear-day,51.51452534,-0.104515626,321.05,0.0,0.0,,1020.59,CT2,Clear,23.71,1525618800,3.0,9.29,95,6.98,5.47
26.05,0.0,2018-05-06 09:00:00,8.14,0.32,clear-day,51.51452534,-0.104515626,321.37,0.0,0.0,,1020.2,CT2,Clear,26.05,1525622400,2.0,9.32,126,4.76,4.04
26.19,0.0,2018-05-06 10:00:00,8.42,0.33,clear-day,51.51452534,-0.104515626,321.58,0.0,0.0,,1019.94,CT2,Clear,26.19,1525626000,1.0,9.32,128,5.94,3.83
22.2,0.0,2018-05-06 11:00:00,9.61,0.45,clear-day,51.51452534,-0.104515626,322.57,0.0,0.0,,1019.7,CT2,Clear,22.2,1525629600,0.0,9.3,105,9.36,8.85
23.67,0.0,2018-05-06 12:00:00,8.08,0.37,clear-day,51.51452534,-0.104515626,322.88,0.0,0.0,,1019.78,CT2,Clear,23.67,1525633200,0.0,9.32,118,7.48,4.14
17.87,0.0,2018-05-06 13:00:00,8.18,0.53,clear-night,51.51452534,-0.104515626,323.1,0.0,0.0,,1020.06,CT2,Clear,17.87,1525636800,0.0,9.3,94,7.43,7.08
16.28,0.0,2018-05-06 14:00:00,8.0,0.58,clear-night,51.51452534,-0.104515626,323.26,0.0,0.0,,1020.22,CT2,Clear,16.28,1525640400,0.0,9.31,91,7.09,6.92
15.48,0.0,2018-05-06 15:00:00,7.65,0.6,clear-night,51.51452534,-0.104515626,323.37,0.0,0.0,,1020.26,CT2,Clear,15.48,1525644000,0.0,7.65,91,6.04,5.06
14.39,0.0,2018-05-06 16:00:00,7.66,0.64,clear-night,51.51452534,-0.104515626,323.42,0.0,0.0,,1020.24,CT2,Clear,14.39,1525647600,0.0,5.9,82,5.06,4.91
13.84,0.0,2018-05-06 17:00:00,7.64,0.66,clear-night,51.51452534,-0.104515626,323.32,0.0,0.0,,1020.14,CT2,Clear,13.84,1525651200,0.0,4.68,88,3.75,3.51
12.67,0.0,2018-05-06 18:00:00,8.0,0.73,clear-night,51.51452534,-0.104515626,322.95,0.0,0.0,,1019.94,CT2,Clear,12.67,1525654800,0.0,4.5,34,3.37,1.41
11.96,0.0,2018-05-06 19:00:00,7.94,0.76,clear-night,51.51452534,-0.104515626,322.5,0.0,0.0,,1019.62,CT2,Clear,11.96,1525658400,0.0,4.53,48,3.38,0.36
11.56,0.0,2018-05-06 20:00:00,6.98,0.73,clear-night,51.51452534,-0.104515626,322.23,0.0,0.0,,1019.41,CT2,Clear,11.56,1525662000,0.0,4.58,30,3.43,0.95
11.41,0.0,2018-05-06 21:00:00,5.46,0.67,clear-night,51.51452534,-0.104515626,322.44,0.0,0.0,,1019.37,CT2,Clear,11.41,1525665600,0.0,4.61,39,3.3,1.68
11.59,0.0,2018-05-06 22:00:00,4.07,0.6,clear-day,51.51452534,-0.104515626,322.85,0.0,0.0,,1019.42,CT2,Clear,11.59,1525669200,0.0,4.64,46,3.2,2.43
12.53,0.0,2018-05-06 23:00:00,3.68,0.55,clear-day,51.51452534,-0.104515626,323.22,0.0,0.0,,1019.42,CT2,Clear,12.53,1525672800,1.0,4.66,48,3.45,2.93
14.99,0.0,2018-05-07 00:00:00,4.31,0.49,clear-day,51.51452534,-0.104515626,323.39,0.0,0.0,,1019.38,CT2,Clear,14.99,1525676400,1.0,4.35,51,4.37,3.32
18.48,0.0,2018-05-07 01:00:00,5.26,0.42,clear-day,51.51452534,-0.104515626,323.5,0.0,0.0,,1019.34,CT2,Clear,18.48,1525680000,2.0,4.35,58,5.63,3.84
21.66,0.0,2018-05-07 02:00:00,6.16,0.37,clear-day,51.51452534,-0.104515626,323.66,0.0,0.0,,1019.19,CT2,Clear,21.66,1525683600,3.0,4.35,64,6.47,4.26
23.83,0.0,2018-05-07 03:00:00,6.93,0.34,clear-day,51.51452534,-0.104515626,323.97,0.0,0.0,,1018.84,CT2,Clear,23.83,1525687200,5.0,6.01,70,6.49,4.49
25.36,0.0,2018-05-07 04:00:00,7.64,0.32,clear-day,51.51452534,-0.104515626,324.31,0.0,0.0,,1018.42,CT2,Clear,25.36,1525690800,6.0,7.66,77,6.09,4.65
26.27,0.0,2018-05-07 05:00:00,8.19,0.32,clear-day,51.51452534,-0.104515626,324.62,0.0,0.0,,1017.96,CT2,Clear,26.27,1525694400,6.0,9.32,83,5.77,4.83
26.68,0.0,2018-05-07 06:00:00,8.49,0.32,clear-day,51.51452534,-0.104515626,324.92,0.0,0.0,,1017.43,CT2,Clear,26.68,1525698000,6.0,9.32,87,5.6,5.11
26.84,0.0,2018-05-07 07:00:00,8.63,0.32,clear-day,51.51452534,-0.104515626,325.11,0.0,0.0,,1016.84,CT2,Clear,26.84,1525701600,4.0,9.32,93,5.61,5.42
27.06,0.0,2018-05-07 08:00:00,8.76,0.32,clear-day,51.51452534,-0.104515626,325.25,0.0,0.0,,1016.3,CT2,Clear,27.06,1525705200,3.0,9.32,97,5.84,5.68
27.3,0.0,2018-05-07 09:00:00,8.89,0.31,clear-day,51.51452534,-0.104515626,325.29,0.0,0.0,,1015.86,CT2,Clear,27.3,1525708800,2.0,9.47,101,6.71,5.92
27.92,0.0,2018-05-07 10:00:00,8.97,0.31,clear-day,51.51452534,-0.104515626,325.18,0.0,0.0,,1015.48,CT2,Clear,27.92,1525712400,1.0,9.63,105,7.96,6.12
26.84,0.0,2018-05-07 11:00:00,8.96,0.32,clear-day,51.51452534,-0.104515626,325.17,0.0,0.0,,1015.23,CT2,Clear,26.84,1525716000,0.0,9.78,109,8.81,6.2
25.01,0.0,2018-05-07 12:00:00,8.84,0.36,clear-day,51.51452534,-0.104515626,325.22,0.0,0.0,,1015.28,CT2,Clear,25.01,1525719600,0.0,9.63,111,8.93,6.18
22.47,0.0,2018-05-07 13:00:00,8.64,0.41,clear-night,51.51452534,-0.104515626,325.31,0.0,0.0,,1015.5,CT2,Clear,22.47,1525723200,0.0,9.47,115,8.65,6.13
19.99,0.0,2018-05-07 14:00:00,8.51,0.48,clear-night,51.51452534,-0.104515626,325.36,0.0,0.0,,1015.53,CT2,Clear,19.99,1525726800,0.0,9.32,117,8.16,5.86
18.07,0.0,2018-05-07 15:00:00,8.58,0.54,clear-night,51.51452534,-0.104515626,325.56,0.0,0.0,,1015.21,CT2,Clear,18.07,1525730400,0.0,9.32,118,7.52,5.14
16.5,0.0,2018-05-07 16:00:00,8.74,0.6,clear-night,51.51452534,-0.104515626,325.81,0.0,0.0,,1014.7,CT2,Clear,16.5,1525734000,0.0,9.32,119,6.66,4.16
15.17,0.0,2018-05-07 17:00:00,8.85,0.66,clear-night,51.51452534,-0.104515626,325.86,0.0,0.0,,1014.13,CT2,Clear,15.17,1525737600,0.0,9.32,118,5.82,3.44
14.08,0.0,2018-05-07 18:00:00,8.88,0.71,clear-night,51.51452534,-0.104515626,325.55,0.0,0.0,,1013.45,CT2,Clear,14.08,1525741200,0.0,7.66,117,4.93,3.03
13.13,0.0,2018-05-07 19:00:00,8.87,0.75,clear-night,51.51452534,-0.104515626,325.05,0.0,0.0,,1012.71,CT2,Clear,13.13,1525744800,0.0,6.01,117,4.05,2.76
12.59,0.0,2018-05-07 20:00:00,8.86,0.78,clear-night,51.51452534,-0.104515626,324.86,0.0,0.0,,1012.06,CT2,Clear,12.59,1525748400,0.0,4.35,117,3.54,2.62
12.31,0.0,2018-05-07 21:00:00,8.83,0.79,clear-night,51.51452534,-0.104515626,325.03,0.0,0.0,,1011.63,CT2,Clear,12.31,1525752000,0.0,4.35,117,3.6,2.55
12.42,0.0,2018-05-07 22:00:00,8.83,0.79,clear-day,51.51452534,-0.104515626,325.5,0.0,0.0,,1011.27,CT2,Clear,12.42,1525755600,0.0,4.35,118,4.01,2.61
13.3,0.0,2018-05-07 23:00:00,8.98,0.75,clear-day,51.51452534,-0.104515626,326.03,0.0,0.0,,1010.93,CT2,Clear,13.3,1525759200,1.0,4.35,123,4.63,2.79
15.69,0.0,2018-05-08 00:00:00,9.46,0.66,clear-day,51.51452534,-0.104515626,326.72,0.0,0.0,,1010.59,CT2,Clear,15.69,1525762800,1.0,4.35,137,5.41,3.1
19.12,0.0,2018-05-08 01:00:00,10.11,0.56,clear-day,51.51452534,-0.104515626,327.47,0.0,0.0,,1010.27,CT2,Clear,19.12,1525766400,2.0,4.35,157,6.38,3.52
22.31,0.0,2018-05-08 02:00:00,10.54,0.47,clear-day,51.51452534,-0.104515626,327.95,0.0,0.0,,1009.86,CT2,Clear,22.31,1525770000,3.0,4.35,176,7.22,4.17
24.37,0.0,2018-05-08 03:00:00,10.56,0.42,clear-day,51.51452534,-0.104515626,327.9,0.0,0.0,,1009.27,CT2,Clear,24.37,1525773600,5.0,8.96,186,7.72,5.12
25.68,0.0,2018-05-08 04:00:00,10.35,0.38,clear-day,51.51452534,-0.104515626,327.49,0.0,0.0,,1008.63,CT2,Clear,25.68,1525777200,6.0,10.0,192,8.09,6.26
26.42,0.0,2018-05-08 05:00:00,10.18,0.36,clear-day,51.51452534,-0.104515626,327.22,0.0,0.0,,1008.02,CT2,Clear,26.42,1525780800,6.0,10.0,197,8.71,7.37
26.62,0.0,2018-05-08 06:00:00,10.11,0.36,clear-day,51.51452534,-0.104515626,326.91,0.0,0.0,,1007.52,CT2,Clear,26.62,1525784400,6.0,10.0,207,9.71,8.57
26.61,0.01,2018-05-08 07:00:00,10.08,0.35,clear-day,51.51452534,-0.104515626,326.73,0.0,0.0,,1007.08,CT2,Clear,26.61,1525788000,4.0,10.0,219,10.92,9.77
26.32,0.02,2018-05-08 08:00:00,10.12,0.36,clear-day,51.51452534,-0.104515626,327.35,0.0,0.0,,1006.79,CT2,Clear,26.32,1525791600,3.0,10.0,211,12.2,10.6
25.67,0.03,2018-05-08 09:00:00,10.26,0.38,clear-day,51.51452534,-0.104515626,329.74,0.0102,0.01,rain,1006.7,CT2,Clear,25.67,1525795200,2.0,10.0,165,13.67,10.81
24.54,0.05,2018-05-08 10:00:00,10.48,0.41,clear-day,51.51452534,-0.104515626,332.9,0.0229,0.02,rain,1006.75,CT2,Clear,24.54,1525798800,1.0,10.0,327,15.16,10.78
23.24,0.12,2018-05-08 11:00:00,10.58,0.45,clear-day,51.51452534,-0.104515626,335.15,0.033,0.03,rain,1006.95,CT2,Clear,23.24,1525802400,0.0,10.0,276,16.11,10.51
21.81,0.34,2018-05-08 12:00:00,10.39,0.48,partly-cloudy-day,51.51452534,-0.104515626,335.39,0.0229,0.02,rain,1007.37,CT2,Partly Cloudy,21.81,1525806000,0.0,10.0,220,15.9,10.07
20.25,0.62,2018-05-08 13:00:00,10.07,0.52,partly-cloudy-night,51.51452534,-0.104515626,334.72,0.0102,0.01,rain,1007.93,CT2,Mostly Cloudy,20.25,1525809600,0.0,10.0,330,15.13,9.5
18.72,0.81,2018-05-08 14:00:00,9.81,0.56,partly-cloudy-night,51.51452534,-0.104515626,334.25,0.0,0.0,,1008.35,CT2,Mostly Cloudy,18.72,1525813200,0.0,10.0,291,14.89,9.09
17.31,0.79,2018-05-08 15:00:00,9.78,0.61,partly-cloudy-night,51.51452534,-0.104515626,333.21,0.0,0.0,,1008.52,CT2,Mostly Cloudy,17.31,1525816800,0.0,10.0,289,16.01,9.2
15.94,0.68,2018-05-08 16:00:00,9.83,0.67,partly-cloudy-night,51.51452534,-0.104515626,332.47,0.0,0.0,,1008.55,CT2,Mostly Cloudy,15.94,1525820400,0.0,10.0,303,17.69,9.64
14.75,0.56,2018-05-08 17:00:00,9.66,0.72,partly-cloudy-night,51.51452534,-0.104515626,335.46,0.0,0.0,,1008.56,CT2,Partly Cloudy,14.75,1525824000,0.0,10.0,317,18.51,9.83
13.84,0.44,2018-05-08 18:00:00,8.98,0.72,partly-cloudy-night,51.51452534,-0.104515626,346.86,0.0,0.0,,1008.56,CT2,Partly Cloudy,13.84,1525827600,0.0,10.0,325,17.59,9.32
13.15,0.32,2018-05-08 19:00:00,8.04,0.71,partly-cloudy-night,51.51452534,-0.104515626,362.09,0.0,0.0,,1008.54,CT2,Partly Cloudy,13.15,1525831200,0.0,10.0,331,15.83,8.44
12.54,0.26,2018-05-08 20:00:00,7.22,0.7,partly-cloudy-night,51.51452534,-0.104515626,370.82,0.0,0.0,,1008.54,CT2,Partly Cloudy,12.54,1525834800,0.0,10.0,334,14.31,7.72
12.07,0.31,2018-05-08 21:00:00,6.62,0.69,partly-cloudy-night,51.51452534,-0.104515626,367.49,0.0,0.0,,1008.6,CT2,Partly Cloudy,12.07,1525838400,0.0,10.0,335,13.59,7.42
11.78,0.43,2018-05-08 22:00:00,6.16,0.68,partly-cloudy-day,51.51452534,-0.104515626,357.83,0.0,0.0,,1008.68,CT2,Partly Cloudy,11.78,1525842000,0.0,10.0,333,13.15,7.25
11.99,0.52,2018-05-08 23:00:00,5.85,0.66,partly-cloudy-day,51.51452534,-0.104515626,348.17,0.0,0.0,,1008.72,CT2,Partly Cloudy,11.99,1525845600,0.0,10.0,332,12.33,7.01
12.93,0.59,2018-05-09 00:00:00,5.78,0.62,partly-cloudy-day,51.51452534,-0.104515626,340.12,0.0,0.0,,1008.73,CT2,Partly Cloudy,12.93,1525849200,1.0,10.0,315,10.67,6.58
14.61,0.63,2018-05-09 01:00:00,5.88,0.56,partly-cloudy-day,51.51452534,-0.104515626,331.93,0.0,0.0,,1008.71,CT2,Mostly Cloudy,14.61,1525852800,1.0,10.0,297,8.63,6.06
16.29,0.67,2018-05-09 02:00:00,5.88,0.5,partly-cloudy-day,51.51452534,-0.104515626,325.61,0.0,0.0,,1008.57,CT2,Mostly Cloudy,16.29,1525856400,2.0,10.0,314,7.12,5.66
17.71,0.68,2018-05-09 03:00:00,5.59,0.45,partly-cloudy-day,51.51452534,-0.104515626,322.05,0.0,0.0,,1008.22,CT2,Mostly Cloudy,17.71,1525860000,3.0,10.0,43,6.48,5.14
18.67,0.67,2018-05-09 04:00:00,5.18,0.41,partly-cloudy-day,51.51452534,-0.104515626,320.29,0.0,0.0,,1007.74,CT2,Mostly Cloudy,18.67,1525863600,4.0,10.0,174,6.35,4.84
19.18,0.7,2018-05-09 05:00:00,4.92,0.39,partly-cloudy-day,51.51452534,-0.104515626,319.0,0.0,0.0,,1007.28,CT2,Mostly Cloudy,19.18,1525867200,4.0,10.0,264,6.65,4.99
19.44,0.79,2018-05-09 06:00:00,4.95,0.39,partly-cloudy-day,51.51452534,-0.104515626,318.15,0.0,0.0,,1006.83,CT2,Mostly Cloudy,19.44,1525870800,4.0,10.0,272,7.46,5.68
19.71,0.91,2018-05-09 07:00:00,5.15,0.38,partly-cloudy-day,51.51452534,-0.104515626,317.86,0.0,0.0,,1006.37,CT2,Mostly Cloudy,19.71,1525874400,3.0,10.0,256,8.69,6.84
19.86,1.0,2018-05-09 08:00:00,5.44,0.39,cloudy,51.51452534,-0.104515626,317.64,0.0,0.0,,1006.03,CT2,Overcast,19.86,1525878000,2.0,10.0,242,9.9,8.1
19.75,1.0,2018-05-09 09:00:00,5.86,0.4,cloudy,51.51452534,-0.104515626,317.32,0.0,0.0,,1005.85,CT2,Overcast,19.75,1525881600,1.0,10.0,249,11.03,8.99
19.12,1.0,2018-05-09 10:00:00,6.37,0.43,cloudy,51.51452534,-0.104515626,317.07,0.0,0.0,,1005.76,CT2,Overcast,19.12,1525885200,1.0,10.0,261,12.14,9.96
18.25,1.0,2018-05-09 11:00:00,6.63,0.47,cloudy,51.51452534,-0.104515626,316.92,0.0,0.0,,1005.83,CT2,Overcast,18.25,1525888800,0.0,10.0,256,12.99,10.84
17.14,1.0,2018-05-09 12:00:00,6.38,0.49,cloudy,51.51452534,-0.104515626,316.88,0.0,0.0,,1006.12,CT2,Overcast,17.14,1525892400,0.0,10.0,198,13.44,10.54
15.73,1.0,2018-05-09 13:00:00,5.87,0.52,cloudy,51.51452534,-0.104515626,316.96,0.0,0.0,,1006.57,CT2,Overcast,15.73,1525896000,0.0,10.0,328,13.65,10.21
14.19,1.0,2018-05-09 14:00:00,5.66,0.56,cloudy,51.51452534,-0.104515626,317.02,0.0,0.0,,1006.94,CT2,Overcast,14.19,1525899600,0.0,10.0,272,13.55,10.29
12.79,1.0,2018-05-09 15:00:00,6.22,0.64,cloudy,51.51452534,-0.104515626,316.57,0.0229,0.05,rain,1007.12,CT2,Overcast,12.79,1525903200,0.0,10.0,288,12.95,7.84
11.72,1.0,2018-05-09 16:00:00,6.93,0.72,cloudy,51.51452534,-0.104515626,316.11,0.1321,0.11,rain,1007.24,CT2,Overcast,11.72,1525906800,0.0,10.0,226,12.06,6.62
11.03,1.0,2018-05-09 17:00:00,7.22,0.77,cloudy,51.51452534,-0.104515626,317.05,0.2464,0.15,rain,1007.36,CT2,Overcast,11.03,1525910400,0.0,10.0,261,11.44,7.89
10.71,1.0,2018-05-09 18:00:00,6.96,0.78,cloudy,51.51452534,-0.104515626,319.75,0.2515,0.15,rain,1007.49,CT2,Overcast,10.71,1525914000,0.0,10.0,315,11.5,5.48
10.61,1.0,2018-05-09 19:00:00,6.51,0.76,cloudy,51.51452534,-0.104515626,323.85,0.2235,0.14,rain,1007.64,CT2,Overcast,10.61,1525917600,0.0,10.0,209,11.83,5.02
10.58,1.0,2018-05-09 20:00:00,6.23,0.74,cloudy,51.51452534,-0.104515626,329.8,0.2007,0.14,rain,1007.9,CT2,Overcast,10.58,1525921200,0.0,9.32,251,12.08,7.7
10.57,0.99,2018-05-09 21:00:00,6.42,0.75,cloudy,51.51452534,-0.104515626,339.41,0.127,0.12,rain,1008.35,CT2,Overcast,10.57,1525924800,0.0,9.32,223,11.95,5.08
10.61,0.99,2018-05-09 22:00:00,6.77,0.77,cloudy,51.51452534,-0.104515626,350.78,0.0508,0.09,rain,1008.91,CT2,Overcast,10.61,1525928400,0.0,9.32,306,11.75,6.01
10.73,0.98,2018-05-09 23:00:00,6.78,0.77,cloudy,51.51452534,-0.104515626,358.63,0.0229,0.06,rain,1009.56,CT2,Overcast,10.73,1525932000,0.0,9.32,267,11.9,8.64
11.14,0.99,2018-05-10 00:00:00,6.18,0.72,cloudy,51.51452534,-0.104515626,359.47,0.0356,0.07,rain,1010.25,CT2,Overcast,11.14,1525935600,1.0,10.0,230,12.8,8.08
12.0,1.0,2018-05-10 01:00:00,5.32,0.64,cloudy,51.51452534,-0.104515626,356.71,0.0762,0.09,rain,1011.01,CT2,Overcast,12.0,1525939200,1.0,10.0,342,14.06,5.61
13.02,0.99,2018-05-10 02:00:00,4.61,0.57,cloudy,51.51452534,-0.104515626,355.35,0.0991,0.09,rain,1011.79,CT2,Overcast,13.02,1525942800,2.0,10.0,293,14.91,11.32
13.93,0.89,2018-05-10 03:00:00,4.18,0.52,partly-cloudy-day,51.51452534,-0.104515626,357.77,0.066,0.07,rain,1012.48,CT2,Mostly Cloudy,13.93,1525946400,3.0,10.0,288,14.92,11.97
14.54,0.75,2018-05-10 04:00:00,3.85,0.49,partly-cloudy-day,51.51452534,-0.104515626,361.52,0.0279,0.04,rain,1013.19,CT2,Mostly Cloudy,14.54,1525950000,3.0,10.0,286,14.56,12.63
14.82,0.62,2018-05-10 05:00:00,3.58,0.47,partly-cloudy-day,51.51452534,-0.104515626,364.26,0.0152,0.03,rain,1013.88,CT2,Mostly Cloudy,14.82,1525953600,4.0,10.0,282,14.36,12.98
15.52,0.49,2018-05-10 06:00:00,3.34,0.44,partly-cloudy-day,51.51452534,-0.104515626,364.94,0.0102,0.02,rain,1014.57,CT2,Partly Cloudy,15.52,1525957200,4.0,10.0,251,14.71,12.87
16.06,0.37,2018-05-10 07:00:00,3.14,0.42,partly-cloudy-day,51.51452534,-0.104515626,364.61,0.0127,0.02,rain,1015.27,CT2,Partly Cloudy,16.06,1525960800,3.0,10.0,327,15.26,12.78
16.58,0.27,2018-05-10 08:00:00,2.99,0.4,partly-cloudy-day,51.51452534,-0.104515626,363.71,0.0178,0.02,rain,1015.95,CT2,Partly Cloudy,16.58,1525964400,2.0,10.0,289,15.42,12.36
16.82,0.22,2018-05-10 09:00:00,2.92,0.39,clear-day,51.51452534,-0.104515626,362.31,0.0178,0.02,rain,1016.57,CT2,Clear,16.82,1525968000,1.0,10.0,289,14.9,11.57
16.68,0.19,2018-05-10 10:00:00,2.89,0.4,clear-day,51.51452534,-0.104515626,360.43,0.0152,0.02,rain,1017.18,CT2,Clear,16.68,1525971600,1.0,10.0,288,13.98,10.57
15.99,0.16,2018-05-10 11:00:00,2.85,0.41,clear-day,51.51452534,-0.104515626,358.62,0.0127,0.03,rain,1017.82,CT2,Clear,15.99,1525975200,0.0,10.0,291,12.88,9.64
15.09,0.1,2018-05-10 12:00:00,2.79,0.44,clear-day,51.51452534,-0.104515626,357.37,0.0076,0.02,rain,1018.62,CT2,Clear,15.09,1525978800,0.0,10.0,327,11.52,8.26
13.69,0.04,2018-05-10 13:00:00,2.75,0.48,clear-night,51.51452534,-0.104515626,356.3,0.0,0.0,,1019.47,CT2,Clear,13.69,1525982400,0.0,10.0,222,9.97,6.82
12.31,0.0,2018-05-10 14:00:00,2.82,0.52,clear-night,51.51452534,-0.104515626,354.52,0.0,0.0,,1020.13,CT2,Clear,12.31,1525986000,0.0,10.0,273,8.69,5.82
11.22,0.0,2018-05-10 15:00:00,3.03,0.57,clear-night,51.51452534,-0.104515626,351.5,0.0,0.0,,1020.52,CT2,Clear,11.22,1525989600,0.0,10.0,337,7.84,5.37
1.57,,2018-03-30 16:00:00,3.15,0.91,clear-night,51.51384718,-0.077765682,,,,rain,992.04,CT3,Clear,4.56,1522450800,,6.58,195,,8.0
1.63,,2018-03-30 17:00:00,2.89,0.89,clear-night,51.51384718,-0.077765682,,,,rain,992.12,CT3,Clear,4.51,1522454400,,7.04,188,,7.62
1.49,,2018-03-30 18:00:00,2.39,0.87,clear-night,51.51384718,-0.077765682,,,,rain,992.4,CT3,Clear,4.41,1522458000,,7.12,199,,7.66
1.22,,2018-03-30 19:00:00,2.41,0.89,clear-night,51.51384718,-0.077765682,,,,rain,992.65,CT3,Clear,4.12,1522461600,,7.09,198,,7.4
1.27,,2018-03-30 20:00:00,2.31,0.88,clear-night,51.51384718,-0.077765682,,,,rain,992.67,CT3,Clear,4.13,1522465200,,7.05,204,,7.3
1.3,,2018-03-30 21:00:00,2.61,0.9,clear-night,51.51384718,-0.077765682,,,,rain,992.92,CT3,Clear,4.17,1522468800,,7.11,201,,7.34
1.59,,2018-03-30 22:00:00,2.64,0.89,clear-night,51.51384718,-0.077765682,,,,rain,993.29,CT3,Clear,4.23,1522472400,,6.96,196,,6.69
